time_Rn	CH4_Rn
11/7/15 0:18	21.504816
11/7/15 0:19	21.500222
11/7/15 0:20	21.499074
11/7/15 0:21	21.512856
11/7/15 0:22	21.501945
11/7/15 0:23	21.497925
11/7/15 0:24	21.45141
11/7/15 0:25	21.465767
11/7/15 0:26	21.435905
11/7/15 0:27	21.439925
11/7/15 0:28	21.481846
11/7/15 0:29	21.467489
11/7/15 0:30	21.470361
11/7/15 0:31	21.473806
11/7/15 0:32	21.457727
11/7/15 0:33	21.481846
11/7/15 0:34	21.429014
11/7/15 0:35	21.485866
11/7/15 0:36	21.42442
11/7/15 0:37	21.453707
11/7/15 0:38	21.458301
11/7/15 0:39	21.444519
11/7/15 0:40	21.429014
11/7/15 0:41	21.400876
11/7/15 0:42	21.371014
11/7/15 0:43	21.334262
11/7/15 0:44	21.369291
11/7/15 0:45	21.342301
11/7/15 0:46	21.319331
11/7/15 0:47	21.300381
11/7/15 0:48	21.337707
11/7/15 0:49	21.338282
11/7/15 0:50	21.330242
11/7/15 0:51	21.335985
11/7/15 0:52	21.302103
11/7/15 0:53	21.349767
11/7/15 0:54	21.331391
11/7/15 0:55	21.314737
11/7/15 0:56	21.341727
11/7/15 0:57	21.324499
11/7/15 0:58	21.345747
11/7/15 0:59	21.261331
11/7/15 1:00	21.259608
11/7/15 1:01	21.228599
11/7/15 1:02	21.230896
11/7/15 1:03	21.205628
11/7/15 1:04	21.213094
11/7/15 1:05	21.199311
11/7/15 1:06	21.206777
11/7/15 1:07	21.20046
11/7/15 1:08	21.207925
11/7/15 1:09	21.214816
11/7/15 1:10	21.207351
11/7/15 1:11	21.237787
11/7/15 1:12	21.20448
11/7/15 1:13	21.191272
11/7/15 1:14	21.11145
11/7/15 1:15	21.08446
11/7/15 1:16	21.071826
11/7/15 1:17	21.086757
11/7/15 1:18	21.036797
11/7/15 1:19	21.055173
11/7/15 1:20	21.037371
11/7/15 1:21	21.041391
11/7/15 1:22	21.063213
11/7/15 1:23	21.036797
11/7/15 1:24	21.031054
11/7/15 1:25	21.055173
11/7/15 1:26	20.963866
11/7/15 1:27	21.004638
11/7/15 1:28	20.971331
11/7/15 1:29	20.919648
11/7/15 1:30	20.971331
11/7/15 1:31	20.956975
11/7/15 1:32	20.94147
11/7/15 1:33	20.989133
11/7/15 1:34	21.005787
11/7/15 1:35	21.010955
11/7/15 1:36	21.032777
11/7/15 1:37	20.971906
11/7/15 1:38	20.915054
11/7/15 1:39	20.869114
11/7/15 1:40	20.8605
11/7/15 1:41	20.845569
11/7/15 1:42	20.82145
11/7/15 1:43	20.873708
11/7/15 1:44	20.849589
11/7/15 1:45	20.873708
11/7/15 1:46	20.911035
11/7/15 1:47	20.905866
11/7/15 1:48	20.911035
11/7/15 1:49	20.877153
11/7/15 1:50	20.853035
11/7/15 1:51	20.843846
11/7/15 1:52	20.788144
11/7/15 1:53	20.757134
11/7/15 1:54	20.726124
11/7/15 1:55	20.745649
11/7/15 1:56	20.772639
11/7/15 1:57	20.738183
11/7/15 1:58	20.776084
11/7/15 1:59	20.781252
11/7/15 2:00	20.768619
11/7/15 2:01	20.745649
11/7/15 2:02	20.784698
11/7/15 2:03	20.7445
11/7/15 2:04	20.739906
11/7/15 2:05	20.70947
11/7/15 2:06	20.687074
11/7/15 2:07	20.689946
11/7/15 2:08	20.685352
11/7/15 2:09	20.679035
11/7/15 2:10	20.704876
11/7/15 2:11	20.731866
11/7/15 2:12	20.700857
11/7/15 2:13	20.675589
11/7/15 2:14	20.706599
11/7/15 2:15	20.696262
11/7/15 2:16	20.677312
11/7/15 2:17	20.612421
11/7/15 2:18	20.602084
11/7/15 2:19	20.603807
11/7/15 2:20	20.591748
11/7/15 2:21	20.5705
11/7/15 2:22	20.598065
11/7/15 2:23	20.571074
11/7/15 2:24	20.583708
11/7/15 2:25	20.595767
11/7/15 2:26	20.625055
11/7/15 2:27	20.622758
11/7/15 2:28	20.60151
11/7/15 2:29	20.560738
11/7/15 2:30	20.519391
11/7/15 2:31	20.501015
11/7/15 2:32	20.509055
11/7/15 2:33	20.494698
11/7/15 2:34	20.538916
11/7/15 2:35	20.518243
11/7/15 2:36	20.526857
11/7/15 2:37	20.517669
11/7/15 2:38	20.504461
11/7/15 2:39	20.563609
11/7/15 2:40	20.492401
11/7/15 2:41	20.47058
11/7/15 2:42	20.414302
11/7/15 2:43	20.409134
11/7/15 2:44	20.391332
11/7/15 2:45	20.363768
11/7/15 2:46	20.417174
11/7/15 2:47	20.385589
11/7/15 2:48	20.424065
11/7/15 2:49	20.432104
11/7/15 2:50	20.403966
11/7/15 2:51	20.332758
11/7/15 2:52	20.364916
11/7/15 2:53	20.314382
11/7/15 2:54	20.281649
11/7/15 2:55	20.321273
11/7/15 2:56	20.291986
11/7/15 2:57	20.312659
11/7/15 2:58	20.318976
11/7/15 2:59	20.304619
11/7/15 3:00	20.322995
11/7/15 3:01	20.328738
11/7/15 3:02	20.364342
11/7/15 3:03	20.316104
11/7/15 3:04	20.302897
11/7/15 3:05	20.320698
11/7/15 3:06	20.252936
11/7/15 3:07	20.262124
11/7/15 3:08	20.26557
11/7/15 3:09	20.277629
11/7/15 3:10	20.211015
11/7/15 3:11	20.254659
11/7/15 3:12	20.236857
11/7/15 3:13	20.23858
11/7/15 3:14	20.246045
11/7/15 3:15	20.23456
11/7/15 3:16	20.247768
11/7/15 3:17	20.250639
11/7/15 3:18	20.227095
11/7/15 3:19	20.235134
11/7/15 3:20	20.205847
11/7/15 3:21	20.175986
11/7/15 3:22	20.202402
11/7/15 3:23	20.159907
11/7/15 3:24	20.138085
11/7/15 3:25	20.139233
11/7/15 3:26	20.146699
11/7/15 3:27	20.174263
11/7/15 3:28	20.166223
11/7/15 3:29	20.154738
11/7/15 3:30	20.185748
11/7/15 3:31	20.167946
11/7/15 3:32	20.158758
11/7/15 3:33	20.135788
11/7/15 3:34	20.181154
11/7/15 3:35	20.146124
11/7/15 3:36	20.113966
11/7/15 3:37	20.116263
11/7/15 3:38	20.092718
11/7/15 3:39	20.092718
11/7/15 3:40	20.069748
11/7/15 3:41	20.047352
11/7/15 3:42	20.107075
11/7/15 3:43	20.079511
11/7/15 3:44	20.075491
11/7/15 3:45	20.101907
11/7/15 3:46	20.064006
11/7/15 3:47	20.086402
11/7/15 3:48	20.130619
11/7/15 3:49	20.076065
11/7/15 3:50	20.048501
11/7/15 3:51	20.076639
11/7/15 3:52	20.030699
11/7/15 3:53	20.027253
11/7/15 3:54	20.001986
11/7/15 3:55	19.950303
11/7/15 3:56	19.996243
11/7/15 3:57	19.979016
11/7/15 3:58	19.97959
11/7/15 3:59	19.987629
11/7/15 4:00	19.983035
11/7/15 4:01	20.01462
11/7/15 4:02	20.018639
11/7/15 4:03	20.013471
11/7/15 4:04	20.022659
11/7/15 4:05	20.006006
11/7/15 4:06	20.003134
11/7/15 4:07	19.980164
11/7/15 4:08	19.945709
11/7/15 4:09	19.896897
11/7/15 4:10	19.89862
11/7/15 4:11	19.900342
11/7/15 4:12	19.86761
11/7/15 4:13	19.84062
11/7/15 4:14	19.869333
11/7/15 4:15	19.883115
11/7/15 4:16	19.845788
11/7/15 4:17	19.857847
11/7/15 4:18	19.856699
11/7/15 4:19	19.839471
11/7/15 4:20	19.872778
11/7/15 4:21	19.821669
11/7/15 4:22	19.846362
11/7/15 4:23	19.840045
11/7/15 4:24	19.837174
11/7/15 4:25	19.776303
11/7/15 4:26	19.776303
11/7/15 4:27	19.749887
11/7/15 4:28	19.799848
11/7/15 4:29	19.768838
11/7/15 4:30	19.761372
11/7/15 4:31	19.740699
11/7/15 4:32	19.788362
11/7/15 4:33	19.772283
11/7/15 4:34	19.765966
11/7/15 4:35	19.732085
11/7/15 4:36	19.729788
11/7/15 4:37	19.731511
11/7/15 4:38	19.779174
11/7/15 4:39	19.759075
11/7/15 4:40	19.736679
11/7/15 4:41	19.75965
11/7/15 4:42	19.744719
11/7/15 4:43	19.780897
11/7/15 4:44	19.740125
11/7/15 4:45	19.731511
11/7/15 4:46	19.763669
11/7/15 4:47	19.749313
11/7/15 4:48	19.730362
11/7/15 4:49	19.720026
11/7/15 4:50	19.730937
11/7/15 4:51	19.705669
11/7/15 4:52	19.720026
11/7/15 4:53	19.714283
11/7/15 4:54	19.68959
11/7/15 4:55	19.677531
11/7/15 4:56	19.703947
11/7/15 4:57	19.654561
11/7/15 4:58	19.660303
11/7/15 4:59	19.637333
11/7/15 5:00	19.628719
11/7/15 5:01	19.62757
11/7/15 5:02	19.614937
11/7/15 5:03	19.596561
11/7/15 5:04	19.594264
11/7/15 5:05	19.594838
11/7/15 5:06	19.546026
11/7/15 5:07	19.580481
11/7/15 5:08	19.573016
11/7/15 5:09	19.540283
11/7/15 5:10	19.533392
11/7/15 5:11	19.548323
11/7/15 5:12	19.498363
11/7/15 5:13	19.536838
11/7/15 5:14	19.566125
11/7/15 5:15	19.55866
11/7/15 5:16	19.508699
11/7/15 5:17	19.508125
11/7/15 5:18	19.494343
11/7/15 5:19	19.522481
11/7/15 5:20	19.543729
11/7/15 5:21	19.505828
11/7/15 5:22	19.51559
11/7/15 5:23	19.494343
11/7/15 5:24	19.505254
11/7/15 5:25	19.524204
11/7/15 5:26	19.520759
11/7/15 5:27	19.505828
11/7/15 5:28	19.510996
11/7/15 5:29	19.511571
11/7/15 5:30	19.505254
11/7/15 5:31	19.51961
11/7/15 5:32	19.477689
11/7/15 5:33	19.471947
11/7/15 5:34	19.471373
11/7/15 5:35	19.463907
11/7/15 5:36	19.440363
11/7/15 5:37	19.404185
11/7/15 5:38	19.382363
11/7/15 5:39	19.399016
11/7/15 5:40	19.351353
11/7/15 5:41	19.364561
11/7/15 5:42	19.386383
11/7/15 5:43	19.397868
11/7/15 5:44	19.38868
11/7/15 5:45	19.427729
11/7/15 5:46	19.430026
11/7/15 5:47	19.394422
11/7/15 5:48	19.429452
11/7/15 5:49	19.411076
11/7/15 5:50	19.386957
11/7/15 5:51	19.41165
11/7/15 5:52	19.393274
11/7/15 5:53	19.364561
11/7/15 5:54	19.351353
11/7/15 5:55	19.309432
11/7/15 5:56	19.273828
11/7/15 5:57	19.287036
11/7/15 5:58	19.268086
11/7/15 5:59	19.296224
11/7/15 6:00	19.262917
11/7/15 6:01	19.293353
11/7/15 6:02	19.291056
11/7/15 6:03	19.302541
11/7/15 6:04	19.302541
11/7/15 6:05	19.301393
11/7/15 6:06	19.306561
11/7/15 6:07	19.308284
11/7/15 6:08	19.281868
11/7/15 6:09	19.289907
11/7/15 6:10	19.203195
11/7/15 6:11	19.212957
11/7/15 6:12	19.180799
11/7/15 6:13	19.171611
11/7/15 6:14	19.18367
11/7/15 6:15	19.195155
11/7/15 6:16	19.165868
11/7/15 6:17	19.207789
11/7/15 6:18	19.184818
11/7/15 6:19	19.154957
11/7/15 6:20	19.153234
11/7/15 6:21	19.164145
11/7/15 6:22	19.126244
11/7/15 6:23	19.135432
11/7/15 6:24	19.111314
11/7/15 6:25	19.057333
11/7/15 6:26	19.052739
11/7/15 6:27	19.039531
11/7/15 6:28	18.998759
11/7/15 6:29	18.968898
11/7/15 6:30	19.024601
11/7/15 6:31	19.045274
11/7/15 6:32	19.042977
11/7/15 6:33	19.06365
11/7/15 6:34	19.041254
11/7/15 6:35	19.059056
11/7/15 6:36	19.041828
11/7/15 6:37	19.040106
11/7/15 6:38	19.062502
11/7/15 6:39	19.065947
11/7/15 6:40	18.996462
11/7/15 6:41	19.008522
11/7/15 6:42	18.997036
11/7/15 6:43	18.962007
11/7/15 6:44	18.966027
11/7/15 6:45	18.946502
11/7/15 6:46	18.945928
11/7/15 6:47	18.943631
11/7/15 6:48	18.888502
11/7/15 6:49	18.904581
11/7/15 6:50	18.890799
11/7/15 6:51	18.883334
11/7/15 6:52	18.867829
11/7/15 6:53	18.881611
11/7/15 6:54	18.893096
11/7/15 6:55	18.929848
11/7/15 6:56	18.879314
11/7/15 6:57	18.882185
11/7/15 6:58	18.900561
11/7/15 6:59	18.895967
11/7/15 7:00	18.910898
11/7/15 7:01	18.90573
11/7/15 7:02	18.872997
11/7/15 7:03	18.86668
11/7/15 7:04	18.883334
11/7/15 7:05	18.892522
11/7/15 7:06	18.859215
11/7/15 7:07	18.903433
11/7/15 7:08	18.882185
11/7/15 7:09	18.863809
11/7/15 7:10	18.824759
11/7/15 7:11	18.822462
11/7/15 7:12	18.819591
11/7/15 7:13	18.769056
11/7/15 7:14	18.801215
11/7/15 7:15	18.770779
11/7/15 7:16	18.782839
11/7/15 7:17	18.763314
11/7/15 7:18	18.766759
11/7/15 7:19	18.761591
11/7/15 7:20	18.7547
11/7/15 7:21	18.695552
11/7/15 7:22	18.712205
11/7/15 7:23	18.734027
11/7/15 7:24	18.702443
11/7/15 7:25	18.732304
11/7/15 7:26	18.705888
11/7/15 7:27	18.68866
11/7/15 7:28	18.667987
11/7/15 7:29	18.681195
11/7/15 7:30	18.745512
11/7/15 7:31	18.732304
11/7/15 7:32	18.719096
11/7/15 7:33	18.67373
11/7/15 7:34	18.70474
11/7/15 7:35	18.725413
11/7/15 7:36	18.70474
11/7/15 7:37	18.685215
11/7/15 7:38	18.692106
11/7/15 7:39	18.72369
11/7/15 7:40	18.677175
11/7/15 7:41	18.657651
11/7/15 7:42	18.651908
11/7/15 7:43	18.618027
11/7/15 7:44	18.60769
11/7/15 7:45	18.577829
11/7/15 7:46	18.520977
11/7/15 7:47	18.510641
11/7/15 7:48	18.524997
11/7/15 7:49	18.543948
11/7/15 7:50	18.49973
11/7/15 7:51	18.495136
11/7/15 7:52	18.467572
11/7/15 7:53	18.497433
11/7/15 7:54	18.453789
11/7/15 7:55	18.465849
11/7/15 7:56	18.450344
11/7/15 7:57	18.454938
11/7/15 7:58	18.484799
11/7/15 7:59	18.465275
11/7/15 8:00	18.458958
11/7/15 8:01	18.49169
11/7/15 8:02	18.498007
11/7/15 8:03	18.474463
11/7/15 8:04	18.463552
11/7/15 8:05	18.485374
11/7/15 8:06	18.488819
11/7/15 8:07	18.462978
11/7/15 8:08	18.470443
11/7/15 8:09	18.498581
11/7/15 8:10	18.493413
11/7/15 8:11	18.447473
11/7/15 8:12	18.430819
11/7/15 8:13	18.423354
11/7/15 8:14	18.415888
11/7/15 8:15	18.430819
11/7/15 8:16	18.393492
11/7/15 8:17	18.408997
11/7/15 8:18	18.363057
11/7/15 8:19	18.43771
11/7/15 8:20	18.35272
11/7/15 8:21	18.378562
11/7/15 8:22	18.373393
11/7/15 8:23	18.331473
11/7/15 8:24	18.341235
11/7/15 8:25	18.345255
11/7/15 8:26	18.314245
11/7/15 8:27	18.332047
11/7/15 8:28	18.315394
11/7/15 8:29	18.301611
11/7/15 8:30	18.270027
11/7/15 8:31	18.306205
11/7/15 8:32	18.284384
11/7/15 8:33	18.291849
11/7/15 8:34	18.253374
11/7/15 8:35	18.232126
11/7/15 8:36	18.222364
11/7/15 8:37	18.255097
11/7/15 8:38	18.230978
11/7/15 8:39	18.24074
11/7/15 8:40	18.210879
11/7/15 8:41	18.199968
11/7/15 8:42	18.217196
11/7/15 8:43	18.245908
11/7/15 8:44	18.207433
11/7/15 8:45	18.202839
11/7/15 8:46	18.180443
11/7/15 8:47	18.174126
11/7/15 8:48	18.187909
11/7/15 8:49	18.198245
11/7/15 8:50	18.168384
11/7/15 8:51	18.204562
11/7/15 8:52	18.172404
11/7/15 8:53	18.164938
11/7/15 8:54	18.170681
11/7/15 8:55	18.186186
11/7/15 8:56	18.160918
11/7/15 8:57	18.160344
11/7/15 8:58	18.198245
11/7/15 8:59	18.16781
11/7/15 9:00	18.166087
11/7/15 9:01	18.185037
11/7/15 9:02	18.169532
11/7/15 9:03	18.170107
11/7/15 9:04	18.181592
11/7/15 9:05	18.170681
11/7/15 9:06	18.163215
11/7/15 9:07	18.189631
11/7/15 9:08	18.129334
11/7/15 9:09	18.135077
11/7/15 9:10	18.143691
11/7/15 9:11	18.145988
11/7/15 9:12	18.100621
11/7/15 9:13	18.065592
11/7/15 9:14	18.078225
11/7/15 9:15	18.076503
11/7/15 9:16	18.04779
11/7/15 9:17	18.047216
11/7/15 9:18	18.010463
11/7/15 9:19	18.0208
11/7/15 9:20	18.038602
11/7/15 9:21	18.055829
11/7/15 9:22	18.014483
11/7/15 9:23	18.042622
11/7/15 9:24	18.049513
11/7/15 9:25	18.069037
11/7/15 9:26	18.023097
11/7/15 9:27	18.063869
11/7/15 9:28	18.013334
11/7/15 9:29	18.03573
11/7/15 9:30	18.040899
11/7/15 9:31	18.041473
11/7/15 9:32	17.992087
11/7/15 9:33	17.969117
11/7/15 9:34	17.972562
11/7/15 9:35	18.004146
11/7/15 9:36	17.969691
11/7/15 9:37	17.963374
11/7/15 9:38	17.938107
11/7/15 9:39	17.95074
11/7/15 9:40	17.928919
11/7/15 9:41	17.929493
11/7/15 9:42	17.90078
11/7/15 9:43	17.929493
11/7/15 9:44	17.93983
11/7/15 9:45	17.932364
11/7/15 9:46	17.959354
11/7/15 9:47	17.943849
11/7/15 9:48	17.961651
11/7/15 9:49	17.961651
11/7/15 9:50	17.964523
11/7/15 9:51	17.945572
11/7/15 9:52	17.969117
11/7/15 9:53	17.920879
11/7/15 9:54	17.937533
11/7/15 9:55	17.885275
11/7/15 9:56	17.899057
11/7/15 9:57	17.830721
11/7/15 9:58	17.810048
11/7/15 9:59	17.812345
11/7/15 10:00	17.804879
11/7/15 10:01	17.770424
11/7/15 10:02	17.765255
11/7/15 10:03	17.767553
11/7/15 10:04	17.739988
11/7/15 10:05	17.755493
11/7/15 10:06	17.729652
11/7/15 10:07	17.746305
11/7/15 10:08	17.768127
11/7/15 10:09	17.755493
11/7/15 10:10	17.72678
11/7/15 10:11	17.75779
11/7/15 10:12	17.738265
11/7/15 10:13	17.76583
11/7/15 10:14	17.758939
11/7/15 10:15	17.760661
11/7/15 10:16	17.791671
11/7/15 10:17	17.764107
11/7/15 10:18	17.760087
11/7/15 10:19	17.73482
11/7/15 10:20	17.735394
11/7/15 10:21	17.748602
11/7/15 10:22	17.723335
11/7/15 10:23	17.744008
11/7/15 10:24	17.745731
11/7/15 10:25	17.737117
11/7/15 10:26	17.734246
11/7/15 10:27	17.748602
11/7/15 10:28	17.756067
11/7/15 10:29	17.73482
11/7/15 10:30	17.730226
11/7/15 10:31	17.707256
11/7/15 10:32	17.711275
11/7/15 10:33	17.728503
11/7/15 10:34	17.714721
11/7/15 10:35	17.712998
11/7/15 10:36	17.709553
11/7/15 10:37	17.663038
11/7/15 10:38	17.664761
11/7/15 10:39	17.681988
11/7/15 10:40	17.671652
11/7/15 10:41	17.680265
11/7/15 10:42	17.669929
11/7/15 10:43	17.653275
11/7/15 10:44	17.669355
11/7/15 10:45	17.665909
11/7/15 10:46	17.659018
11/7/15 10:47	17.64179
11/7/15 10:48	17.637196
11/7/15 10:49	17.611355
11/7/15 10:50	17.647533
11/7/15 10:51	17.619394
11/7/15 10:52	17.625711
11/7/15 10:53	17.645236
11/7/15 10:54	17.609058
11/7/15 10:55	17.627434
11/7/15 10:56	17.624563
11/7/15 10:57	17.620543
11/7/15 10:58	17.62284
11/7/15 10:59	17.605612
11/7/15 11:00	17.629157
11/7/15 11:01	17.612503
11/7/15 11:02	17.593553
11/7/15 11:03	17.615374
11/7/15 11:04	17.596998
11/7/15 11:05	17.587236
11/7/15 11:06	17.574602
11/7/15 11:07	17.5568
11/7/15 11:08	17.566563
11/7/15 11:09	17.571157
11/7/15 11:10	17.532107
11/7/15 11:11	17.5568
11/7/15 11:12	17.543018
11/7/15 11:13	17.532107
11/7/15 11:14	17.518325
11/7/15 11:15	17.525216
11/7/15 11:16	17.507988
11/7/15 11:17	17.480998
11/7/15 11:18	17.468365
11/7/15 11:19	17.437929
11/7/15 11:20	17.439078
11/7/15 11:21	17.468365
11/7/15 11:22	17.445394
11/7/15 11:23	17.454583
11/7/15 11:24	17.45286
11/7/15 11:25	17.430464
11/7/15 11:26	17.415533
11/7/15 11:27	17.422998
11/7/15 11:28	17.400028
11/7/15 11:29	17.383375
11/7/15 11:30	17.384523
11/7/15 11:31	17.377058
11/7/15 11:32	17.381078
11/7/15 11:33	17.358682
11/7/15 11:34	17.314464
11/7/15 11:35	17.310444
11/7/15 11:36	17.35581
11/7/15 11:37	17.351216
11/7/15 11:38	17.347771
11/7/15 11:39	17.36385
11/7/15 11:40	17.345474
11/7/15 11:41	17.343177
11/7/15 11:42	17.361553
11/7/15 11:43	17.352939
11/7/15 11:44	17.340305
11/7/15 11:45	17.342602
11/7/15 11:46	17.332266
11/7/15 11:47	17.312741
11/7/15 11:48	17.346048
11/7/15 11:49	17.353513
11/7/15 11:50	17.344325
11/7/15 11:51	17.305276
11/7/15 11:52	17.339731
11/7/15 11:53	17.312741
11/7/15 11:54	17.307573
11/7/15 11:55	17.311018
11/7/15 11:56	17.285751
11/7/15 11:57	17.304127
11/7/15 11:58	17.327672
11/7/15 11:59	17.294939
11/7/15 12:00	17.283454
11/7/15 12:01	17.306424
11/7/15 12:02	17.253018
11/7/15 12:03	17.27484
11/7/15 12:04	17.267375
11/7/15 12:05	17.266801
11/7/15 12:06	17.230622
11/7/15 12:07	17.246127
11/7/15 12:08	17.232919
11/7/15 12:09	17.233494
11/7/15 12:10	17.208226
11/7/15 12:11	17.173771
11/7/15 12:12	17.204781
11/7/15 12:13	17.203632
11/7/15 12:14	17.232919
11/7/15 12:15	17.153098
11/7/15 12:16	17.176068
11/7/15 12:17	17.179513
11/7/15 12:18	17.178365
11/7/15 12:19	17.173771
11/7/15 12:20	17.176642
11/7/15 12:21	17.145632
11/7/15 12:22	17.114622
11/7/15 12:23	17.164583
11/7/15 12:24	17.099118
11/7/15 12:25	17.126108
11/7/15 12:26	17.142761
11/7/15 12:27	17.135296
11/7/15 12:28	17.120365
11/7/15 12:29	17.081316
11/7/15 12:30	17.104286
11/7/15 12:31	17.087632
11/7/15 12:32	17.087632
11/7/15 12:33	17.101989
11/7/15 12:34	17.079019
11/7/15 12:35	17.091078
11/7/15 12:36	17.111177
11/7/15 12:37	17.059494
11/7/15 12:38	17.081316
11/7/15 12:39	17.09682
11/7/15 12:40	17.033652
11/7/15 12:41	17.030781
11/7/15 12:42	17.032504
11/7/15 12:43	17.057197
11/7/15 12:44	17.051454
11/7/15 12:45	17.043415
11/7/15 12:46	17.072702
11/7/15 12:47	17.060642
11/7/15 12:48	17.034801
11/7/15 12:49	17.033652
11/7/15 12:50	17.070405
11/7/15 12:51	17.047434
11/7/15 12:52	17.005514
11/7/15 12:53	17.004939
11/7/15 12:54	17.049157
11/7/15 12:55	16.995177
11/7/15 12:56	16.994603
11/7/15 12:57	16.962444
11/7/15 12:58	16.997474
11/7/15 12:59	16.945217
11/7/15 13:00	16.990009
11/7/15 13:01	16.931435
11/7/15 13:02	16.944068
11/7/15 13:03	16.927415
11/7/15 13:04	16.948662
11/7/15 13:05	16.940623
11/7/15 13:06	16.988286
11/7/15 13:07	16.936603
11/7/15 13:08	16.925692
11/7/15 13:09	16.940048
11/7/15 13:10	16.898702
11/7/15 13:11	16.906167
11/7/15 13:12	16.911336
11/7/15 13:13	16.930286
11/7/15 13:14	16.915355
11/7/15 13:15	16.891811
11/7/15 13:16	16.918227
11/7/15 13:17	16.915355
11/7/15 13:18	16.883771
11/7/15 13:19	16.90387
11/7/15 13:20	16.868266
11/7/15 13:21	16.88492
11/7/15 13:22	16.882048
11/7/15 13:23	16.866543
11/7/15 13:24	16.905593
11/7/15 13:25	16.88894
11/7/15 13:26	16.885494
11/7/15 13:27	16.857355
11/7/15 13:28	16.832662
11/7/15 13:29	16.844147
11/7/15 13:30	16.871712
11/7/15 13:31	16.842999
11/7/15 13:32	16.854484
11/7/15 13:33	16.849316
11/7/15 13:34	16.842999
11/7/15 13:35	16.860801
11/7/15 13:36	16.826346
11/7/15 13:37	16.827494
11/7/15 13:38	16.812563
