time_black_0706	CH4_black_0706
7/3/15 20:59	26.856545
7/3/15 21:04	26.835528
7/3/15 21:09	26.76765
7/3/15 21:14	26.749504
7/3/15 21:19	26.740201
7/3/15 21:24	26.681627
7/3/15 21:29	26.656704
7/3/15 21:34	26.649928
7/3/15 21:39	26.592962
7/3/15 21:44	26.577801
7/3/15 21:49	26.574585
7/3/15 21:54	26.522672
7/3/15 21:59	26.521065
7/3/15 22:04	26.510728
7/3/15 22:09	26.486494
7/3/15 22:14	26.497865
7/3/15 22:19	26.461801
7/3/15 22:24	26.440209
7/3/15 22:29	26.434581
7/3/15 22:34	26.445033
7/3/15 22:39	26.422292
7/3/15 22:44	26.41609
7/3/15 22:49	26.410463
7/3/15 22:54	26.377385
7/3/15 22:59	26.398748
7/3/15 23:04	26.385884
7/3/15 23:09	26.372102
7/3/15 23:14	26.345227
7/3/15 23:19	26.337073
7/3/15 23:24	26.334546
7/3/15 23:29	26.332249
7/3/15 23:34	26.323865
7/3/15 23:39	26.303995
7/3/15 23:44	26.28895
7/3/15 23:49	26.279647
7/3/15 23:54	26.275857
7/3/15 23:59	26.265635
7/4/15 0:04	26.26954
7/4/15 0:09	26.266898
7/4/15 0:14	26.26173
7/4/15 0:19	26.236922
7/4/15 0:24	26.221532
7/4/15 0:29	26.21177
7/4/15 0:34	26.18455
7/4/15 0:39	26.172261
7/4/15 0:44	26.166633
7/4/15 0:49	26.158249
7/4/15 0:54	26.160316
7/4/15 0:59	26.164451
7/4/15 1:04	26.15354
7/4/15 1:09	26.134705
7/4/15 1:14	26.12655
7/4/15 1:19	26.099675
7/4/15 1:24	26.095196
7/4/15 1:29	26.074867
7/4/15 1:34	26.074293
7/4/15 1:39	26.043283
7/4/15 1:44	26.072685
7/4/15 1:49	26.069928
7/4/15 1:54	26.055227
7/4/15 1:59	26.02996
7/4/15 2:04	26.022839
7/4/15 2:09	25.997227
7/4/15 2:14	25.980459
7/4/15 2:19	25.975291
7/4/15 2:24	25.966103
7/4/15 2:29	25.960245
7/4/15 2:34	25.947497
7/4/15 2:39	25.951287
7/4/15 2:44	25.936701
7/4/15 2:49	25.928891
7/4/15 2:54	25.8988
7/4/15 2:59	25.871465
7/4/15 3:04	25.855845
7/4/15 3:09	25.847806
7/4/15 3:14	25.840226
7/4/15 3:19	25.82897
7/4/15 3:24	25.815073
7/4/15 3:29	25.794859
7/4/15 3:34	25.784178
7/4/15 3:39	25.787164
7/4/15 3:44	25.794285
7/4/15 3:49	25.771889
7/4/15 3:54	25.745703
7/4/15 3:59	25.740075
7/4/15 4:04	25.708836
7/4/15 4:09	25.689885
7/4/15 4:14	25.675414
7/4/15 4:19	25.664848
7/4/15 4:24	25.643141
7/4/15 4:29	25.644978
7/4/15 4:34	25.611327
7/4/15 4:39	25.610063
7/4/15 4:44	25.587667
7/4/15 4:49	25.587897
7/4/15 4:54	25.571014
7/4/15 4:59	25.566879
7/4/15 5:04	25.555509
7/4/15 5:09	25.538052
7/4/15 5:14	25.526452
7/4/15 5:19	25.498658
7/4/15 5:24	25.469256
7/4/15 5:29	25.466844
7/4/15 5:34	25.452602
7/4/15 5:39	25.443644
7/4/15 5:44	25.411945
7/4/15 5:49	25.400919
7/4/15 5:54	25.393569
7/4/15 5:59	25.363478
7/4/15 6:04	25.348547
7/4/15 6:09	25.347743
7/4/15 6:14	25.322131
7/4/15 6:19	25.306052
7/4/15 6:24	25.305592
7/4/15 6:29	25.287791
7/4/15 6:34	25.271137
7/4/15 6:39	25.261949
7/4/15 6:44	25.236682
7/4/15 6:49	25.23806
7/4/15 6:54	25.206591
7/4/15 6:59	25.19522
7/4/15 7:04	25.154448
7/4/15 7:09	25.138599
7/4/15 7:14	25.120452
7/4/15 7:19	25.105177
7/4/15 7:24	25.077613
7/4/15 7:29	25.081403
7/4/15 7:34	25.051771
7/4/15 7:39	25.043617
7/4/15 7:44	25.035232
7/4/15 7:49	25.002959
7/4/15 7:54	25.000662
7/4/15 7:59	24.992623
7/4/15 8:04	24.961727
7/4/15 8:09	24.942892
7/4/15 8:14	24.905565
7/4/15 8:19	24.907518
7/4/15 8:24	24.889601
7/4/15 8:29	24.886385
7/4/15 8:34	24.875704
7/4/15 8:39	24.871914
7/4/15 8:44	24.845383
7/4/15 8:49	24.833668
7/4/15 8:54	24.820345
7/4/15 8:59	24.792092
7/4/15 9:04	24.770155
7/4/15 9:09	24.772567
7/4/15 9:14	24.764068
7/4/15 9:19	24.760508
7/4/15 9:24	24.742936
7/4/15 9:29	24.715371
7/4/15 9:34	24.682409
7/4/15 9:39	24.672417
7/4/15 9:44	24.676552
7/4/15 9:49	24.643359
7/4/15 9:54	24.625443
7/4/15 9:59	24.586967
7/4/15 10:04	24.571692
7/4/15 10:09	24.56216
7/4/15 10:14	24.549985
7/4/15 10:19	24.5269
7/4/15 10:24	24.486932
7/4/15 10:29	24.458678
7/4/15 10:34	24.443748
7/4/15 10:39	24.43031
7/4/15 10:44	24.395166
7/4/15 10:49	24.351522
7/4/15 10:54	24.330734
7/4/15 10:59	24.321661
7/4/15 11:04	24.319593
7/4/15 11:09	24.258033
7/4/15 11:14	24.241609
7/4/15 11:19	24.224382
7/4/15 11:24	24.218984
7/4/15 11:29	24.195784
7/4/15 11:34	24.187285
7/4/15 11:39	24.153518
7/4/15 11:44	24.121934
7/4/15 11:49	24.107118
7/4/15 11:54	24.083918
7/4/15 11:59	24.064164
7/4/15 12:04	24.075075
7/4/15 12:09	24.047625
7/4/15 12:14	24.017764
7/4/15 12:19	23.98193
7/4/15 12:24	23.964473
7/4/15 12:29	23.943455
7/4/15 12:34	23.934841
7/4/15 12:39	23.929558
7/4/15 12:44	23.921059
7/4/15 12:49	23.890164
7/4/15 12:54	23.86214
7/4/15 12:59	23.835954
7/4/15 13:04	23.834002
7/4/15 13:09	23.809883
7/4/15 13:14	23.802303
7/4/15 13:19	23.814937
7/4/15 13:24	23.775198
7/4/15 13:29	23.751653
7/4/15 13:34	23.726271
7/4/15 13:39	23.726271
7/4/15 13:44	23.720299
7/4/15 13:49	23.702612
7/4/15 13:54	23.678263
7/4/15 13:59	23.660002
7/4/15 14:04	23.656327
7/4/15 14:09	23.640362
7/4/15 14:14	23.656212
7/4/15 14:19	23.643693
7/4/15 14:24	23.629681
7/4/15 14:29	23.609238
7/4/15 14:34	23.574897
7/4/15 14:39	23.570877
7/4/15 14:44	23.548481
7/4/15 14:49	23.552386
7/4/15 14:54	23.558359
7/4/15 14:59	23.544117
7/4/15 15:04	23.547907
7/4/15 15:09	23.533551
7/4/15 15:14	23.501392
7/4/15 15:19	23.474862
7/4/15 15:24	23.488644
7/4/15 15:29	23.489333
7/4/15 15:34	23.501392
7/4/15 15:39	23.492319
7/4/15 15:44	23.45258
7/4/15 15:49	23.468889
7/4/15 15:54	23.486002
7/4/15 15:59	23.480489
7/4/15 16:04	23.475206
7/4/15 16:09	23.469693
7/4/15 16:14	23.461194
7/4/15 16:19	23.425705
7/4/15 16:24	23.399289
7/4/15 16:29	23.373103
7/4/15 16:34	23.362078
7/4/15 16:39	23.350248
7/4/15 16:44	23.331872
7/4/15 16:49	23.319583
7/4/15 16:54	23.296727
7/4/15 16:59	23.298335
7/4/15 17:04	23.286735
7/4/15 17:09	23.265947
7/4/15 17:14	23.264569
7/4/15 17:19	23.247571
7/4/15 17:24	23.234707
7/4/15 17:29	23.215642
7/4/15 17:34	23.208636
7/4/15 17:39	23.205995
7/4/15 17:44	23.175674
7/4/15 17:49	23.193131
7/4/15 17:54	23.184403
7/4/15 17:59	23.184632
7/4/15 18:04	23.168553
7/4/15 18:09	23.166601
7/4/15 18:14	23.129274
7/4/15 18:19	23.124565
7/4/15 18:24	23.111816
7/4/15 18:29	23.083908
7/4/15 18:34	23.051864
7/4/15 18:39	23.029238
7/4/15 18:44	23.003971
7/4/15 18:49	22.979623
7/4/15 18:54	22.984217
7/4/15 18:59	22.972042
7/4/15 19:04	22.937587
7/4/15 19:09	22.914732
7/4/15 19:14	22.898193
7/4/15 19:19	22.89693
7/4/15 19:24	22.8851
7/4/15 19:29	22.858225
7/4/15 19:34	22.867413
7/4/15 19:39	22.856272
7/4/15 19:44	22.842949
7/4/15 19:49	22.812514
7/4/15 19:54	22.771167
7/4/15 19:59	22.754169
7/4/15 20:04	22.726031
7/4/15 20:09	22.684799
7/4/15 20:14	22.663781
7/4/15 20:19	22.667686
7/4/15 20:24	22.661369
7/4/15 20:29	22.644601
7/4/15 20:34	22.590047
7/4/15 20:39	22.560185
7/4/15 20:44	22.535952
7/4/15 20:49	22.523548
7/4/15 20:54	22.519643
7/4/15 20:59	22.505516
7/4/15 21:04	22.501037
7/4/15 21:09	22.460609
7/4/15 21:14	22.416851
7/4/15 21:19	22.392158
7/4/15 21:24	22.384692
7/4/15 21:29	22.384118
7/4/15 21:34	22.359655
7/4/15 21:39	22.322788
7/4/15 21:44	22.30579
7/4/15 21:49	22.300736
7/4/15 21:54	22.303263
7/4/15 21:59	22.297865
7/4/15 22:04	22.280522
7/4/15 22:09	22.250431
7/4/15 22:14	22.234122
7/4/15 22:19	22.242736
7/4/15 22:24	22.239291
7/4/15 22:29	22.233089
7/4/15 22:34	22.209659
7/4/15 22:39	22.188182
7/4/15 22:44	22.176008
7/4/15 22:49	22.17038
7/4/15 22:54	22.17038
7/4/15 22:59	22.167394
7/4/15 23:04	22.167968
7/4/15 23:09	22.149132
7/4/15 23:14	22.130756
7/4/15 23:19	22.12375
7/4/15 23:24	22.103307
7/4/15 23:29	22.110427
7/4/15 23:34	22.086653
7/4/15 23:39	22.094922
7/4/15 23:44	22.105489
7/4/15 23:49	22.067243
7/4/15 23:54	22.081944
7/4/15 23:59	22.049097
7/5/15 0:04	22.039449
7/5/15 0:09	22.02693
7/5/15 0:14	22.012689
7/5/15 0:19	21.999711
7/5/15 0:24	21.977774
7/5/15 0:29	21.965944
7/5/15 0:34	21.980186
7/5/15 0:39	21.966289
7/5/15 0:44	21.952622
7/5/15 0:49	21.958134
7/5/15 0:54	21.951473
7/5/15 0:59	21.943204
7/5/15 1:04	21.933786
7/5/15 1:09	21.915525
7/5/15 1:14	21.88796
7/5/15 1:19	21.886697
7/5/15 1:24	21.886352
7/5/15 1:29	21.863956
7/5/15 1:34	21.865909
7/5/15 1:39	21.848911
7/5/15 1:44	21.834784
7/5/15 1:49	21.85741
7/5/15 1:54	21.827089
7/5/15 1:59	21.840756
7/5/15 2:04	21.815489
7/5/15 2:09	21.820772
7/5/15 2:14	21.814915
7/5/15 2:19	21.794931
7/5/15 2:24	21.790337
7/5/15 2:29	21.76863
7/5/15 2:34	21.760475
7/5/15 2:39	21.74922
7/5/15 2:44	21.736816
7/5/15 2:49	21.727168
7/5/15 2:54	21.72625
7/5/15 2:59	21.728776
7/5/15 3:04	21.739572
7/5/15 3:09	21.717751
7/5/15 3:14	21.699834
7/5/15 3:19	21.697996
7/5/15 3:24	21.686281
7/5/15 3:29	21.673188
7/5/15 3:34	21.670317
7/5/15 3:39	21.658832
7/5/15 3:44	21.642523
7/5/15 3:49	21.628166
7/5/15 3:54	21.615073
7/5/15 3:59	21.601062
7/5/15 4:04	21.61737
7/5/15 4:09	21.604622
7/5/15 4:14	21.60221
7/5/15 4:19	21.600487
7/5/15 4:24	21.597157
7/5/15 4:29	21.549034
7/5/15 4:34	21.534333
7/5/15 4:39	21.536515
7/5/15 4:44	21.512626
7/5/15 4:49	21.489081
7/5/15 4:54	21.492182
7/5/15 4:59	21.488622
7/5/15 5:04	21.484832
7/5/15 5:09	21.48621
7/5/15 5:14	21.478975
7/5/15 5:19	21.457268
7/5/15 5:24	21.461632
7/5/15 5:29	21.438777
7/5/15 5:34	21.429588
7/5/15 5:39	21.402598
7/5/15 5:44	21.404895
7/5/15 5:49	21.375034
7/5/15 5:54	21.37848
7/5/15 5:59	21.363893
7/5/15 6:04	21.335985
7/5/15 6:09	21.323925
7/5/15 6:14	21.318297
7/5/15 6:19	21.310028
7/5/15 6:24	21.313703
7/5/15 6:29	21.304171
7/5/15 6:34	21.286254
7/5/15 6:39	21.278674
7/5/15 6:44	21.25869
7/5/15 6:49	21.24307
7/5/15 6:54	21.242725
7/5/15 6:59	21.228599
7/5/15 7:04	21.199426
7/5/15 7:09	21.195062
7/5/15 7:14	21.175422
7/5/15 7:19	21.15831
7/5/15 7:24	21.157161
7/5/15 7:29	21.122476
7/5/15 7:34	21.125462
7/5/15 7:39	21.104904
7/5/15 7:44	21.086068
7/5/15 7:49	21.091466
7/5/15 7:54	21.092385
7/5/15 7:59	21.081933
7/5/15 8:04	21.071597
7/5/15 8:09	21.056896
7/5/15 8:14	21.045066
7/5/15 8:19	21.020143
7/5/15 8:24	21.001997
7/5/15 8:29	20.998551
7/5/15 8:34	20.973399
7/5/15 8:39	20.997403
7/5/15 8:44	20.977878
7/5/15 8:49	20.965704
7/5/15 8:54	20.925276
7/5/15 8:59	20.895759
7/5/15 9:04	20.882551
7/5/15 9:09	20.878761
7/5/15 9:14	20.872444
7/5/15 9:19	20.842583
7/5/15 9:24	20.806175
7/5/15 9:29	20.783549
7/5/15 9:34	20.785961
7/5/15 9:39	20.786995
7/5/15 9:44	20.754033
7/5/15 9:49	20.710963
7/5/15 9:54	20.684777
7/5/15 9:59	20.676393
7/5/15 10:04	20.674326
7/5/15 10:09	20.658476
7/5/15 10:14	20.621609
7/5/15 10:19	20.592896
7/5/15 10:24	20.560393
7/5/15 10:29	20.5589
7/5/15 10:34	20.552239
7/5/15 10:39	20.532255
7/5/15 10:44	20.505954
7/5/15 10:49	20.480457
7/5/15 10:54	20.454845
7/5/15 10:59	20.432219
7/5/15 11:04	20.409479
7/5/15 11:09	20.409479
7/5/15 11:14	20.383637
7/5/15 11:19	20.339993
7/5/15 11:24	20.306572
7/5/15 11:29	20.304504
7/5/15 11:34	20.310477
7/5/15 11:39	20.287047
7/5/15 11:44	20.239039
7/5/15 11:49	20.206421
7/5/15 11:54	20.202287
7/5/15 11:59	20.18414
7/5/15 12:04	20.18012
7/5/15 12:09	20.178742
7/5/15 12:14	20.185059
7/5/15 12:19	20.144631
7/5/15 12:24	20.116493
7/5/15 12:29	20.10696
7/5/15 12:34	20.097198
7/5/15 12:39	20.097198
7/5/15 12:44	20.080774
7/5/15 12:49	20.054932
7/5/15 12:54	20.054818
7/5/15 12:59	20.061364
7/5/15 13:04	20.056081
7/5/15 13:09	20.042643
7/5/15 13:14	20.027024
7/5/15 13:19	20.011863
7/5/15 13:24	20.0222
7/5/15 13:29	20.028861
7/5/15 13:34	20.022659
7/5/15 13:39	19.981313
7/5/15 13:44	19.973043
7/5/15 13:49	19.983839
7/5/15 13:54	20.005317
7/5/15 13:59	20.007154
7/5/15 14:04	19.96397
7/5/15 14:09	19.974192
7/5/15 14:14	20.001871
7/5/15 14:19	20.007728
7/5/15 14:24	19.992798
7/5/15 14:29	19.979245
7/5/15 14:34	19.977982
7/5/15 14:39	19.988089
7/5/15 14:44	19.988433
7/5/15 14:49	19.955701
7/5/15 14:54	19.935717
7/5/15 14:59	19.932616
7/5/15 15:04	19.953863
7/5/15 15:09	19.962707
7/5/15 15:14	19.958802
7/5/15 15:19	19.952944
7/5/15 15:24	19.917915
7/5/15 15:29	19.907234
7/5/15 15:34	19.895404
7/5/15 15:39	19.87117
7/5/15 15:44	19.86359
7/5/15 15:49	19.861178
7/5/15 15:54	19.841309
7/5/15 15:59	19.832236
7/5/15 16:04	19.815008
7/5/15 16:09	19.813055
7/5/15 16:14	19.787788
7/5/15 16:19	19.783653
7/5/15 16:24	19.768263
7/5/15 16:29	19.752988
7/5/15 16:34	19.737943
7/5/15 16:39	19.72841
7/5/15 16:44	19.730707
7/5/15 16:49	19.712446
7/5/15 16:54	19.699353
7/5/15 16:59	19.707966
7/5/15 17:04	19.694758
7/5/15 17:09	19.689131
7/5/15 17:14	19.67845
7/5/15 17:19	19.64721
7/5/15 17:24	19.627685
7/5/15 17:29	19.595986
7/5/15 17:34	19.58117
7/5/15 17:39	19.558545
7/5/15 17:44	19.530521
7/5/15 17:49	19.530521
7/5/15 17:54	19.527075
7/5/15 17:59	19.505828
7/5/15 18:04	19.507551
7/5/15 18:09	19.500889
7/5/15 18:14	19.493539
7/5/15 18:19	19.464481
7/5/15 18:24	19.423135
7/5/15 18:29	19.415785
7/5/15 18:34	19.409697
7/5/15 18:39	19.407975
7/5/15 18:44	19.394537
7/5/15 18:49	19.404414
7/5/15 18:54	19.386038
7/5/15 18:59	19.380181
7/5/15 19:04	19.389598
7/5/15 19:09	19.371796
7/5/15 19:14	19.344117
7/5/15 19:19	19.342854
7/5/15 19:24	19.352846
7/5/15 19:29	19.362608
7/5/15 19:34	19.363297
7/5/15 19:39	19.350779
7/5/15 19:44	19.36169
7/5/15 19:49	19.33045
7/5/15 19:54	19.326775
7/5/15 19:59	19.33068
7/5/15 20:04	19.290482
7/5/15 20:09	19.272105
7/5/15 20:14	19.263262
7/5/15 20:19	19.271991
7/5/15 20:24	19.237765
7/5/15 20:29	19.215369
7/5/15 20:34	19.17988
7/5/15 20:39	19.163686
7/5/15 20:44	19.136007
7/5/15 20:49	19.125325
7/5/15 20:54	19.12544
7/5/15 20:59	19.122684
7/5/15 21:04	19.094545
7/5/15 21:09	19.055036
7/5/15 21:14	18.999908
7/5/15 21:19	19.00163
7/5/15 21:24	18.996807
7/5/15 21:29	18.971425
7/5/15 21:34	18.937314
7/5/15 21:39	18.909749
7/5/15 21:44	18.916526
7/5/15 21:49	18.880118
7/5/15 21:54	18.861971
7/5/15 21:59	18.836934
7/5/15 22:04	18.825104
7/5/15 22:09	18.812126
7/5/15 22:14	18.796161
7/5/15 22:19	18.757571
7/5/15 22:24	18.739425
7/5/15 22:29	18.740573
7/5/15 22:34	18.730811
7/5/15 22:39	18.728284
7/5/15 22:44	18.706003
7/5/15 22:49	18.687742
7/5/15 22:54	18.671662
7/5/15 22:59	18.671433
7/5/15 23:04	18.681884
7/5/15 23:09	18.673385
7/5/15 23:14	18.653631
7/5/15 23:19	18.639849
7/5/15 23:24	18.612629
7/5/15 23:29	18.59276
7/5/15 23:34	18.591611
7/5/15 23:39	18.595171
7/5/15 23:44	18.602292
7/5/15 23:49	18.589659
7/5/15 23:54	18.58472
7/5/15 23:59	18.552217
7/6/15 0:04	18.55417
7/6/15 0:09	18.531659
7/6/15 0:14	18.537746
7/6/15 0:19	18.543029
7/6/15 0:24	18.537746
7/6/15 0:29	18.531314
7/6/15 0:34	18.533037
7/6/15 0:39	18.51891
7/6/15 0:44	18.504554
7/6/15 0:49	18.502257
7/6/15 0:54	18.474233
7/6/15 0:59	18.467916
7/6/15 1:04	18.458039
7/6/15 1:09	18.458154
7/6/15 1:14	18.475611
7/6/15 1:19	18.465619
7/6/15 1:24	18.46493
7/6/15 1:29	18.447243
7/6/15 1:34	18.44529
7/6/15 1:39	18.444027
7/6/15 1:44	18.429671
7/6/15 1:49	18.397972
7/6/15 1:54	18.399235
7/6/15 1:59	18.386372
7/6/15 2:04	18.399924
7/6/15 2:09	18.39154
7/6/15 2:14	18.409227
7/6/15 2:19	18.40693
7/6/15 2:24	18.403255
7/6/15 2:29	18.384764
7/6/15 2:34	18.377758
7/6/15 2:39	18.356625
7/6/15 2:44	18.343073
7/6/15 2:49	18.346289
7/6/15 2:54	18.343417
7/6/15 2:59	18.345714
7/6/15 3:04	18.312752
7/6/15 3:09	18.336296
7/6/15 3:14	18.316312
7/6/15 3:19	18.315049
7/6/15 3:24	18.328831
7/6/15 3:29	18.304483
7/6/15 3:34	18.306665
7/6/15 3:39	18.301841
7/6/15 3:44	18.278986
7/6/15 3:49	18.259691
7/6/15 3:54	18.254982
7/6/15 3:59	18.238788
7/6/15 4:04	18.241889
7/6/15 4:09	18.21375
7/6/15 4:14	18.217196
7/6/15 4:19	18.201116
7/6/15 4:24	18.196408
7/6/15 4:29	18.197786
7/6/15 4:34	18.202265
7/6/15 4:39	18.212372
7/6/15 4:44	18.192617
7/6/15 4:49	18.190665
7/6/15 4:54	18.18274
7/6/15 4:59	18.168958
7/6/15 5:04	18.158277
7/6/15 5:09	18.16333
7/6/15 5:14	18.143691
7/6/15 5:19	18.131172
7/6/15 5:24	18.125659
7/6/15 5:29	18.087988
7/6/15 5:34	18.090055
7/6/15 5:39	18.066166
7/6/15 5:44	18.069956
7/6/15 5:49	18.05893
7/6/15 5:54	18.063754
7/6/15 5:59	18.053762
7/6/15 6:04	18.046412
7/6/15 6:09	18.041014
7/6/15 6:14	18.042736
7/6/15 6:19	18.026313
7/6/15 6:24	18.020685
7/6/15 6:29	18.002424
7/6/15 6:34	17.997485
7/6/15 6:39	17.996336
7/6/15 6:44	17.986115
7/6/15 6:49	17.961307
7/6/15 6:54	17.933742
7/6/15 6:59	17.925588
7/6/15 7:04	17.913988
7/6/15 7:09	17.901469
7/6/15 7:14	17.900206
7/6/15 7:19	17.891477
7/6/15 7:24	17.876776
7/6/15 7:29	17.863683
7/6/15 7:34	17.841861
7/6/15 7:39	17.841172
7/6/15 7:44	17.824863
7/6/15 7:49	17.838531
7/6/15 7:54	17.792475
7/6/15 7:59	17.776052
7/6/15 8:04	17.770309
7/6/15 8:09	17.758709
7/6/15 8:14	17.730915
7/6/15 8:19	17.727699
7/6/15 8:24	17.737691
7/6/15 8:29	17.715984
7/6/15 8:34	17.698757
7/6/15 8:39	17.693703
7/6/15 8:44	17.687042
7/6/15 8:49	17.643858
7/6/15 8:54	17.624563
7/6/15 8:59	17.60297
7/6/15 9:04	17.594931
7/6/15 9:09	17.584479
7/6/15 9:14	17.58758
7/6/15 9:19	17.560361
