time_ion	CH4_ions
5/30/15 14:42	18.340661
5/30/15 14:43	18.305057
5/30/15 14:44	18.3487
5/30/15 14:45	18.359037
5/30/15 14:46	18.360186
5/30/15 14:47	18.345829
5/30/15 14:48	18.357314
5/30/15 14:49	18.325156
5/30/15 14:50	18.323433
5/30/15 14:51	18.291849
5/30/15 14:52	18.352146
5/30/15 14:53	18.348126
5/30/15 14:54	18.334918
5/30/15 14:55	18.298166
5/30/15 14:56	18.336067
5/30/15 14:57	18.344106
5/30/15 14:58	18.323433
5/30/15 14:59	18.375116
5/30/15 15:00	18.376265
5/30/15 15:01	18.371096
5/30/15 15:02	18.320562
5/30/15 15:03	18.371671
5/30/15 15:04	18.322285
5/30/15 15:05	18.353869
5/30/15 15:06	18.321136
5/30/15 15:07	18.337215
5/30/15 15:08	18.318839
5/30/15 15:09	18.288403
5/30/15 15:10	18.279215
5/30/15 15:11	18.265433
5/30/15 15:12	18.315968
5/30/15 15:13	18.293572
5/30/15 15:14	18.27577
5/30/15 15:15	18.26371
5/30/15 15:16	18.24878
5/30/15 15:17	18.256819
5/30/15 15:18	18.241314
5/30/15 15:19	18.256245
5/30/15 15:20	18.192503
5/30/15 15:21	18.210879
5/30/15 15:22	18.239017
5/30/15 15:23	18.232701
5/30/15 15:24	18.286106
5/30/15 15:25	18.249928
5/30/15 15:26	18.257968
5/30/15 15:27	18.211453
5/30/15 15:28	18.206859
5/30/15 15:29	18.212027
5/30/15 15:30	18.202265
5/30/15 15:31	18.241889
5/30/15 15:32	18.239017
5/30/15 15:33	18.223512
5/30/15 15:34	18.228106
5/30/15 15:35	18.210305
5/30/15 15:36	18.196522
5/30/15 15:37	18.215473
5/30/15 15:38	18.214324
5/30/15 15:39	18.188483
5/30/15 15:40	18.172978
5/30/15 15:41	18.187334
5/30/15 15:42	18.203988
5/30/15 15:43	18.203413
5/30/15 15:44	18.199394
5/30/15 15:45	18.199394
5/30/15 15:46	18.198245
5/30/15 15:47	18.171829
5/30/15 15:48	18.208008
5/30/15 15:49	18.218918
5/30/15 15:50	18.193077
5/30/15 15:51	18.203988
5/30/15 15:52	18.22179
5/30/15 15:53	18.167235
5/30/15 15:54	18.218918
5/30/15 15:55	18.174701
5/30/15 15:56	18.222364
5/30/15 15:57	18.218918
5/30/15 15:58	18.247057
5/30/15 15:59	18.199968
5/30/15 16:00	18.208008
5/30/15 16:01	18.221215
5/30/15 16:02	18.216047
5/30/15 16:03	18.151156
5/30/15 16:04	18.218918
5/30/15 16:05	18.230404
5/30/15 16:06	18.244186
5/30/15 16:07	18.198819
5/30/15 16:08	18.205136
5/30/15 16:09	18.171255
5/30/15 16:10	18.179295
5/30/15 16:11	18.193651
5/30/15 16:12	18.179869
5/30/15 16:13	18.193077
5/30/15 16:14	18.202839
5/30/15 16:15	18.197097
5/30/15 16:16	18.179869
5/30/15 16:17	18.168958
5/30/15 16:18	18.152879
5/30/15 16:19	18.21375
5/30/15 16:20	18.17872
5/30/15 16:21	18.184463
5/30/15 16:22	18.170107
5/30/15 16:23	18.108087
5/30/15 16:24	18.095453
5/30/15 16:25	18.117275
5/30/15 16:26	18.087988
5/30/15 16:27	18.15575
5/30/15 16:28	18.107513
5/30/15 16:29	18.111532
5/30/15 16:30	18.116701
5/30/15 16:31	18.123592
5/30/15 16:32	18.087414
5/30/15 16:33	18.090859
5/30/15 16:34	18.106938
5/30/15 16:35	18.110384
5/30/15 16:36	18.051235
5/30/15 16:37	18.061572
5/30/15 16:38	18.088562
5/30/15 16:39	18.036879
5/30/15 16:40	18.031136
5/30/15 16:41	18.066166
5/30/15 16:42	18.063869
5/30/15 16:43	18.064443
5/30/15 16:44	18.035156
5/30/15 16:45	18.03975
5/30/15 16:46	18.049513
5/30/15 16:47	18.022523
5/30/15 16:48	18.03573
5/30/15 16:49	18.037453
5/30/15 16:50	18.027117
5/30/15 16:51	18.021374
5/30/15 16:52	18.00874
5/30/15 16:53	18.029988
5/30/15 16:54	18.037453
5/30/15 16:55	18.036879
5/30/15 16:56	18.019651
5/30/15 16:57	18.021374
5/30/15 16:58	18.03975
5/30/15 16:59	17.997255
5/30/15 17:00	18.018503
5/30/15 17:01	18.011612
5/30/15 17:02	18.04377
5/30/15 17:03	18.00874
5/30/15 17:04	18.028265
5/30/15 17:05	17.997829
5/30/15 17:06	18.04377
5/30/15 17:07	18.028265
5/30/15 17:08	18.008166
5/30/15 17:09	17.980028
5/30/15 17:10	17.991513
5/30/15 17:11	18.024245
5/30/15 17:12	18.011037
5/30/15 17:13	17.992087
5/30/15 17:14	17.997829
5/30/15 17:15	18.027691
5/30/15 17:16	18.056404
5/30/15 17:17	18.009889
5/30/15 17:18	17.984622
5/30/15 17:19	17.999552
5/30/15 17:20	18.023671
5/30/15 17:21	18.018503
5/30/15 17:22	18.028265
5/30/15 17:23	18.018503
5/30/15 17:24	18.031711
5/30/15 17:25	18.034582
5/30/15 17:26	18.040899
5/30/15 17:27	17.970265
5/30/15 17:28	18.005869
5/30/15 17:29	18.007592
5/30/15 17:30	18.007018
5/30/15 17:31	18.019651
5/30/15 17:32	18.007018
5/30/15 17:33	17.992087
5/30/15 17:34	17.982899
5/30/15 17:35	17.95878
5/30/15 17:36	17.955909
5/30/15 17:37	17.951315
5/30/15 17:38	17.947295
5/30/15 17:39	17.918582
5/30/15 17:40	17.909968
5/30/15 17:41	17.923176
5/30/15 17:42	17.924899
5/30/15 17:43	17.895612
5/30/15 17:44	17.930067
5/30/15 17:45	17.905374
5/30/15 17:46	17.914562
5/30/15 17:47	17.913414
5/30/15 17:48	17.924899
5/30/15 17:49	17.930067
5/30/15 17:50	17.880681
5/30/15 17:51	17.913414
5/30/15 17:52	17.928919
5/30/15 17:53	17.899632
5/30/15 17:54	17.934087
5/30/15 17:55	17.920879
5/30/15 17:56	17.909394
5/30/15 17:57	17.936958
5/30/15 17:58	17.915711
5/30/15 17:59	17.938681
5/30/15 18:00	17.913414
5/30/15 18:01	17.932364
5/30/15 18:02	17.961651
5/30/15 18:03	17.942701
5/30/15 18:04	17.938681
5/30/15 18:05	17.963948
5/30/15 18:06	17.95074
5/30/15 18:07	17.953612
5/30/15 18:08	17.914562
5/30/15 18:09	17.994958
5/30/15 18:10	17.940404
5/30/15 18:11	17.922028
5/30/15 18:12	17.92375
5/30/15 18:13	17.942701
5/30/15 18:14	17.89676
5/30/15 18:15	17.862879
5/30/15 18:16	17.868047
5/30/15 18:17	17.869196
5/30/15 18:18	17.863453
5/30/15 18:19	17.864028
5/30/15 18:20	17.857711
5/30/15 18:21	17.830146
5/30/15 18:22	17.818087
5/30/15 18:23	17.805453
5/30/15 18:24	17.848523
5/30/15 18:25	17.855988
5/30/15 18:26	17.870344
5/30/15 18:27	17.827849
5/30/15 18:28	17.862305
5/30/15 18:29	17.839335
5/30/15 18:30	17.847948
5/30/15 18:31	17.818087
5/30/15 18:32	17.828998
5/30/15 18:33	17.812345
5/30/15 18:34	17.812919
5/30/15 18:35	17.847374
5/30/15 18:36	17.811196
5/30/15 18:37	17.824404
5/30/15 18:38	17.826127
5/30/15 18:39	17.822681
5/30/15 18:40	17.808325
5/30/15 18:41	17.809473
5/30/15 18:42	17.806602
5/30/15 18:43	17.765255
5/30/15 18:44	17.858859
5/30/15 18:45	17.81981
5/30/15 18:46	17.830146
5/30/15 18:47	17.835889
5/30/15 18:48	17.776166
5/30/15 18:49	17.811196
5/30/15 18:50	17.803731
5/30/15 18:51	17.803731
5/30/15 18:52	17.805453
5/30/15 18:53	17.80775
5/30/15 18:54	17.813493
5/30/15 18:55	17.857137
5/30/15 18:56	17.842206
5/30/15 18:57	17.843929
5/30/15 18:58	17.816939
5/30/15 18:59	17.855414
5/30/15 19:00	17.858285
5/30/15 19:01	17.831295
5/30/15 19:02	17.840483
5/30/15 19:03	17.827275
5/30/15 19:04	17.781909
5/30/15 19:05	17.797414
5/30/15 19:06	17.79282
5/30/15 19:07	17.824978
5/30/15 19:08	17.811196
5/30/15 19:09	17.814642
5/30/15 19:10	17.779612
5/30/15 19:11	17.770998
5/30/15 19:12	17.782483
5/30/15 19:13	17.75377
5/30/15 19:14	17.741711
5/30/15 19:15	17.764107
5/30/15 19:16	17.745156
5/30/15 19:17	17.753196
5/30/15 19:18	17.742285
5/30/15 19:19	17.792246
5/30/15 19:20	17.769275
5/30/15 19:21	17.762958
5/30/15 19:22	17.819236
5/30/15 19:23	17.787651
5/30/15 19:24	17.766404
5/30/15 19:25	17.774444
5/30/15 19:26	17.81177
5/30/15 19:27	17.782483
5/30/15 19:28	17.735394
5/30/15 19:29	17.748602
5/30/15 19:30	17.758364
5/30/15 19:31	17.75779
5/30/15 19:32	17.701513
5/30/15 19:33	17.703236
5/30/15 19:34	17.713572
5/30/15 19:35	17.673949
5/30/15 19:36	17.704384
5/30/15 19:37	17.69979
5/30/15 19:38	17.715295
5/30/15 19:39	17.68084
5/30/15 19:40	17.69979
5/30/15 19:41	17.687731
5/30/15 19:42	17.709553
5/30/15 19:43	17.70381
5/30/15 19:44	17.684285
5/30/15 19:45	17.706681
5/30/15 19:46	17.692325
5/30/15 19:47	17.702087
5/30/15 19:48	17.699216
5/30/15 19:49	17.708978
5/30/15 19:50	17.730226
5/30/15 19:51	17.720463
5/30/15 19:52	17.741137
5/30/15 19:53	17.702661
5/30/15 19:54	17.704384
5/30/15 19:55	17.673949
5/30/15 19:56	17.690602
5/30/15 19:57	17.697493
5/30/15 19:58	17.653275
5/30/15 19:59	17.648681
5/30/15 20:00	17.649256
5/30/15 20:01	17.638345
5/30/15 20:02	17.636048
5/30/15 20:03	17.661889
5/30/15 20:04	17.633751
5/30/15 20:05	17.663612
5/30/15 20:06	17.645236
5/30/15 20:07	17.672226
5/30/15 20:08	17.63777
5/30/15 20:09	17.633751
5/30/15 20:10	17.650404
5/30/15 20:11	17.616523
5/30/15 20:12	17.641216
5/30/15 20:13	17.621117
5/30/15 20:14	17.56484
5/30/15 20:15	17.584365
5/30/15 20:16	17.566563
5/30/15 20:17	17.574602
5/30/15 20:18	17.58379
5/30/15 20:19	17.589533
5/30/15 20:20	17.611355
5/30/15 20:21	17.590681
5/30/15 20:22	17.584939
5/30/15 20:23	17.588959
5/30/15 20:24	17.560246
5/30/15 20:25	17.560246
5/30/15 20:26	17.545889
5/30/15 20:27	17.51086
5/30/15 20:28	17.507988
5/30/15 20:29	17.50684
5/30/15 20:30	17.479276
5/30/15 20:31	17.50684
5/30/15 20:32	17.522919
5/30/15 20:33	17.541295
5/30/15 20:34	17.548761
5/30/15 20:35	17.510285
5/30/15 20:36	17.520622
5/30/15 20:37	17.498226
5/30/15 20:38	17.460899
5/30/15 20:39	17.466068
5/30/15 20:40	17.45286
5/30/15 20:41	17.432186
5/30/15 20:42	17.436206
5/30/15 20:43	17.422998
5/30/15 20:44	17.394286
5/30/15 20:45	17.432186
5/30/15 20:46	17.409216
5/30/15 20:47	17.411513
5/30/15 20:48	17.443097
5/30/15 20:49	17.4408
5/30/15 20:50	17.422424
5/30/15 20:51	17.402899
5/30/15 20:52	17.410939
5/30/15 20:53	17.397157
5/30/15 20:54	17.418979
5/30/15 20:55	17.378206
5/30/15 20:56	17.356959
5/30/15 20:57	17.387394
5/30/15 20:58	17.375909
5/30/15 20:59	17.343751
5/30/15 21:00	17.314464
5/30/15 21:01	17.320781
5/30/15 21:02	17.30987
5/30/15 21:03	17.356959
5/30/15 21:04	17.369593
5/30/15 21:05	17.369593
5/30/15 21:06	17.339157
5/30/15 21:07	17.325375
5/30/15 21:08	17.362701
5/30/15 21:09	17.325375
5/30/15 21:10	17.30987
5/30/15 21:11	17.335711
5/30/15 21:12	17.310444
5/30/15 21:13	17.267949
5/30/15 21:14	17.281731
5/30/15 21:15	17.263355
5/30/15 21:16	17.291494
5/30/15 21:17	17.243256
5/30/15 21:18	17.27886
5/30/15 21:19	17.262206
5/30/15 21:20	17.240385
5/30/15 21:21	17.228325
5/30/15 21:22	17.232345
5/30/15 21:23	17.246127
5/30/15 21:24	17.243256
5/30/15 21:25	17.246702
5/30/15 21:26	17.223157
5/30/15 21:27	17.230622
5/30/15 21:28	17.248999
5/30/15 21:29	17.22488
5/30/15 21:30	17.232345
5/30/15 21:31	17.212246
5/30/15 21:32	17.192721
5/30/15 21:33	17.205929
5/30/15 21:34	17.174919
5/30/15 21:35	17.203058
5/30/15 21:36	17.179513
5/30/15 21:37	17.138167
5/30/15 21:38	17.114622
5/30/15 21:39	17.188127
5/30/15 21:40	17.143335
5/30/15 21:41	17.159989
5/30/15 21:42	17.155969
5/30/15 21:43	17.149078
5/30/15 21:44	17.155969
5/30/15 21:45	17.176642
5/30/15 21:46	17.150226
5/30/15 21:47	17.134721
5/30/15 21:48	17.155969
5/30/15 21:49	17.139316
5/30/15 21:50	17.147929
5/30/15 21:51	17.120939
5/30/15 21:52	17.110028
5/30/15 21:53	17.178365
5/30/15 21:54	17.169177
5/30/15 21:55	17.14391
5/30/15 21:56	17.103137
5/30/15 21:57	17.085335
5/30/15 21:58	17.093375
5/30/15 21:59	17.057771
5/30/15 22:00	17.070405
5/30/15 22:01	17.07385
5/30/15 22:02	17.072702
5/30/15 22:03	17.07385
5/30/15 22:04	17.057197
5/30/15 22:05	17.060642
5/30/15 22:06	17.037098
5/30/15 22:07	17.029632
5/30/15 22:08	17.057197
5/30/15 22:09	17.079019
5/30/15 22:10	17.076147
5/30/15 22:11	17.091078
5/30/15 22:12	17.06983
5/30/15 22:13	17.04284
5/30/15 22:14	17.060068
5/30/15 22:15	17.097969
5/30/15 22:16	17.073276
5/30/15 22:17	17.048583
5/30/15 22:18	17.089355
5/30/15 22:19	17.054325
5/30/15 22:20	17.032504
5/30/15 22:21	17.017573
5/30/15 22:22	17.039969
5/30/15 22:23	17.010108
5/30/15 22:24	17.01183
5/30/15 22:25	16.992306
5/30/15 22:26	17.027335
5/30/15 22:27	17.021593
5/30/15 22:28	17.022167
5/30/15 22:29	16.980821
5/30/15 22:30	17.004939
5/30/15 22:31	17.002642
5/30/15 22:32	16.990583
5/30/15 22:33	17.018722
5/30/15 22:34	16.973355
5/30/15 22:35	17.021019
5/30/15 22:36	16.988286
5/30/15 22:37	17.035375
5/30/15 22:38	16.980821
5/30/15 22:39	16.994029
5/30/15 22:40	16.987712
5/30/15 22:41	17.010682
5/30/15 22:42	17.007811
5/30/15 22:43	16.996326
5/30/15 22:44	17.008385
5/30/15 22:45	16.991731
5/30/15 22:46	16.995751
5/30/15 22:47	16.965316
5/30/15 22:48	16.968761
5/30/15 22:49	16.931435
5/30/15 22:50	16.960722
5/30/15 22:51	16.968187
5/30/15 22:52	16.964741
5/30/15 22:53	16.968761
5/30/15 22:54	16.925692
5/30/15 22:55	16.917078
5/30/15 22:56	16.936029
5/30/15 22:57	16.911336
5/30/15 22:58	16.925692
5/30/15 22:59	16.917078
5/30/15 23:00	16.938326
5/30/15 23:01	16.949811
5/30/15 23:02	16.952108
5/30/15 23:03	16.913058
5/30/15 23:04	16.924543
5/30/15 23:05	16.936029
5/30/15 23:06	16.932583
5/30/15 23:07	16.916504
5/30/15 23:08	16.913058
5/30/15 23:09	16.944068
5/30/15 23:10	16.90789
5/30/15 23:11	16.936603
5/30/15 23:12	16.961296
5/30/15 23:13	16.921098
5/30/15 23:14	16.921672
5/30/15 23:15	16.932583
5/30/15 23:16	16.937177
5/30/15 23:17	16.900999
5/30/15 23:18	16.946939
5/30/15 23:19	16.910761
5/30/15 23:20	16.909613
5/30/15 23:21	16.915355
5/30/15 23:22	16.882048
5/30/15 23:23	16.917078
5/30/15 23:24	16.883197
5/30/15 23:25	16.862524
5/30/15 23:26	16.866543
5/30/15 23:27	16.852187
5/30/15 23:28	16.882623
5/30/15 23:29	16.870563
5/30/15 23:30	16.886068
5/30/15 23:31	16.84587
5/30/15 23:32	16.850464
5/30/15 23:33	16.863098
5/30/15 23:34	16.887217
5/30/15 23:35	16.890088
5/30/15 23:36	16.888365
5/30/15 23:37	16.867692
5/30/15 23:38	16.886068
5/30/15 23:39	16.865969
5/30/15 23:40	16.893534
5/30/15 23:41	16.869415
5/30/15 23:42	16.880326
5/30/15 23:43	16.852187
5/30/15 23:44	16.877454
5/30/15 23:45	16.858504
5/30/15 23:46	16.864246
5/30/15 23:47	16.88894
5/30/15 23:48	16.879751
5/30/15 23:49	16.88894
5/30/15 23:50	16.868841
5/30/15 23:51	16.906167
5/30/15 23:52	16.888365
5/30/15 23:53	16.865395
5/30/15 23:54	16.87688
5/30/15 23:55	16.875157
5/30/15 23:56	16.849316
5/30/15 23:57	16.821177
5/30/15 23:58	16.810266
5/30/15 23:59	16.834959
5/31/15 0:00	16.844722
5/31/15 0:01	16.836108
5/31/15 0:02	16.807395
5/31/15 0:03	16.805672
5/31/15 0:04	16.808544
5/31/15 0:05	16.838405
5/31/15 0:06	16.847019
5/31/15 0:07	16.810266
5/31/15 0:08	16.828068
5/31/15 0:09	16.803375
5/31/15 0:10	16.820029
5/31/15 0:11	16.819454
5/31/15 0:12	16.823474
5/31/15 0:13	16.795336
5/31/15 0:14	16.811415
5/31/15 0:15	16.831514
5/31/15 0:16	16.804524
5/31/15 0:17	16.824048
5/31/15 0:18	16.830365
5/31/15 0:19	16.798207
5/31/15 0:20	16.810841
5/31/15 0:21	16.828643
5/31/15 0:22	16.833237
5/31/15 0:23	16.805098
5/31/15 0:24	16.776385
5/31/15 0:25	16.830365
5/31/15 0:26	16.810266
5/31/15 0:27	16.80395
5/31/15 0:28	16.795336
5/31/15 0:29	16.807969
5/31/15 0:30	16.811415
5/31/15 0:31	16.8229
5/31/15 0:32	16.824048
5/31/15 0:33	16.839553
5/31/15 0:34	16.817732
5/31/15 0:35	16.806821
5/31/15 0:36	16.798781
5/31/15 0:37	16.809118
5/31/15 0:38	16.816009
5/31/15 0:39	16.832662
5/31/15 0:40	16.809692
5/31/15 0:41	16.816009
5/31/15 0:42	16.793613
5/31/15 0:43	16.772365
5/31/15 0:44	16.807395
5/31/15 0:45	16.771791
5/31/15 0:46	16.758009
5/31/15 0:47	16.773514
5/31/15 0:48	16.771217
5/31/15 0:49	16.78787
5/31/15 0:50	16.780405
5/31/15 0:51	16.777534
5/31/15 0:52	16.75686
5/31/15 0:53	16.731019
5/31/15 0:54	16.757435
5/31/15 0:55	16.758009
5/31/15 0:56	16.764326
5/31/15 0:57	16.731593
5/31/15 0:58	16.748247
5/31/15 0:59	16.758009
5/31/15 1:00	16.730445
5/31/15 1:01	16.755712
5/31/15 1:02	16.744801
5/31/15 1:03	16.725276
5/31/15 1:04	16.778682
5/31/15 1:05	16.729296
5/31/15 1:06	16.743653
5/31/15 1:07	16.736187
5/31/15 1:08	16.760306
5/31/15 1:09	16.728722
5/31/15 1:10	16.724128
5/31/15 1:11	16.755138
5/31/15 1:12	16.732742
5/31/15 1:13	16.758009
5/31/15 1:14	16.720682
5/31/15 1:15	16.751118
5/31/15 1:16	16.766623
5/31/15 1:17	16.748247
5/31/15 1:18	16.752266
5/31/15 1:19	16.740781
5/31/15 1:20	16.769494
5/31/15 1:21	16.766623
5/31/15 1:22	16.752266
5/31/15 1:23	16.721257
5/31/15 1:24	16.759157
5/31/15 1:25	16.757435
5/31/15 1:26	16.72987
5/31/15 1:27	16.728148
5/31/15 1:28	16.755712
5/31/15 1:29	16.746524
5/31/15 1:30	16.761454
5/31/15 1:31	16.752266
5/31/15 1:32	16.751118
5/31/15 1:33	16.747098
5/31/15 1:34	16.744227
5/31/15 1:35	16.750544
5/31/15 1:36	16.735613
5/31/15 1:37	16.717237
5/31/15 1:38	16.713217
5/31/15 1:39	16.720682
5/31/15 1:40	16.712068
5/31/15 1:41	16.704029
5/31/15 1:42	16.751692
5/31/15 1:43	16.728148
5/31/15 1:44	16.716662
5/31/15 1:45	16.717237
5/31/15 1:46	16.686227
5/31/15 1:47	16.7069
5/31/15 1:48	16.696563
5/31/15 1:49	16.702306
5/31/15 1:50	16.685653
5/31/15 1:51	16.681059
5/31/15 1:52	16.681059
5/31/15 1:53	16.677039
5/31/15 1:54	16.682781
5/31/15 1:55	16.701732
5/31/15 1:56	16.673593
5/31/15 1:57	16.678762
5/31/15 1:58	16.68795
5/31/15 1:59	16.690247
5/31/15 2:00	16.670148
5/31/15 2:01	16.681059
5/31/15 2:02	16.662108
5/31/15 2:03	16.668999
5/31/15 2:04	16.67187
5/31/15 2:05	16.674742
5/31/15 2:06	16.65292
5/31/15 2:07	16.679336
5/31/15 2:08	16.659811
5/31/15 2:09	16.674742
5/31/15 2:10	16.682781
5/31/15 2:11	16.643732
5/31/15 2:12	16.658663
5/31/15 2:13	16.663257
5/31/15 2:14	16.678762
5/31/15 2:15	16.67991
5/31/15 2:16	16.670148
5/31/15 2:17	16.673019
5/31/15 2:18	16.681059
5/31/15 2:19	16.655217
5/31/15 2:20	16.656365
5/31/15 2:21	16.681633
5/31/15 2:22	16.651771
5/31/15 2:23	16.724702
5/31/15 2:24	16.662682
5/31/15 2:25	16.663257
5/31/15 2:26	16.670148
5/31/15 2:27	16.66096
5/31/15 2:28	16.697138
5/31/15 2:29	16.704029
5/31/15 2:30	16.704029
5/31/15 2:31	16.666702
5/31/15 2:32	16.680484
5/31/15 2:33	16.69886
5/31/15 2:34	16.667276
5/31/15 2:35	16.668999
5/31/15 2:36	16.655217
5/31/15 2:37	16.631098
5/31/15 2:38	16.635692
5/31/15 2:39	16.636267
5/31/15 2:40	16.637415
5/31/15 2:41	16.643732
5/31/15 2:42	16.622484
5/31/15 2:43	16.666128
5/31/15 2:44	16.643732
5/31/15 2:45	16.618465
5/31/15 2:46	16.601237
5/31/15 2:47	16.601237
5/31/15 2:48	16.630524
5/31/15 2:49	16.584583
5/31/15 2:50	16.610999
5/31/15 2:51	16.620187
5/31/15 2:52	16.601811
5/31/15 2:53	16.615019
5/31/15 2:54	16.62593
5/31/15 2:55	16.609851
5/31/15 2:56	16.605831
5/31/15 2:57	16.605257
5/31/15 2:58	16.616168
5/31/15 2:59	16.600088
5/31/15 3:00	16.600088
5/31/15 3:01	16.595494
5/31/15 3:02	16.616742
5/31/15 3:03	16.590326
5/31/15 3:04	16.589752
